web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751546262-5071","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570947_uploaded_image1_1645061512.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5072","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures de ville 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570951_uploaded_image1_1645061882.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5073","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570949_uploaded_image1_1645061700.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5074","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570943_uploaded_image1_1645061284.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5075","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570942_uploaded_image1_1645061194.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5076","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570946_uploaded_image1_1645061443.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5077","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins 100% cuir","19 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3570945_uploaded_image1_1645061357.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5078","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610098_uploaded_image2_1647367627.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5079","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Jordan","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610093_uploaded_image1_1647367520.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5080","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan 5","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610089_uploaded_image1_1647367379.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5081","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan 5","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610087_uploaded_image1_1647367269.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5082","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","30 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610086_uploaded_image1_1647367137.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5083","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan","30 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3610055_uploaded_image1_1647365608.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5084","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Lunarlon","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3609858_uploaded_image1_1647357844.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5085","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan 14","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3609837_uploaded_image1_1647357351.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5086","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Jordan 1","14 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609436_uploaded_image1_1647345291.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5087","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Force 1","12 500CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3609420_uploaded_image1_1647344992.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5088","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608708_uploaded_image1_1647297612.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5089","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Boots homme","35 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608492_uploaded_image1_1647286404.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5090","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","20 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608489_uploaded_image2_1647286128.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5091","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","35 000CFA","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608485_uploaded_image1_1647285940.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5092","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608238_uploaded_image1_1647276105.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5093","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air","14 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608194_uploaded_image1_1647274641.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5094","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan 4","24 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608191_uploaded_image1_1647274547.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5095","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3608041_uploaded_image2_1647268781.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5096","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Air Force One","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607494_uploaded_image1_1647251085.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5097","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Force 1","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607490_uploaded_image1_1647250876.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5098","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3607486_uploaded_image1_1647250802.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5099","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures cuir","25 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3606772_uploaded_image1_1647186431.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5100","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Jordan 1 Low Cactus Jack","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3606123_uploaded_image1_1647119231.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5101","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Jordan 1 Volt Gold","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3606116_uploaded_image1_1647118674.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5102","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures hommes","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605903_uploaded_image1_1647105667.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5103","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605892_uploaded_image3_1647105381.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5104","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605886_uploaded_image2_1647105199.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5105","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Mocassins","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605885_uploaded_image1_1647105107.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5106","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3605878_uploaded_image1_1647105003.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5107","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3605497_uploaded_image1_1647088237.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5108","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Balenciaga Triple S","30 000CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_3604310_uploaded_image1_1647011173.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5109","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Timberland","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3602601_uploaded_image1_1646922014.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5110","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Jordan","20 000CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3602523_uploaded_image1_1646920339.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5111","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Force 1","12 500CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3602470_uploaded_image1_1646918709.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5112","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Timberland","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601908_uploaded_image1_1646892971.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5113","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Gucci","45 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601837_uploaded_image1_1646874630.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5114","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Adidas","35 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601836_uploaded_image1_1646874548.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5115","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures orthopédiques","13 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3601802_uploaded_image1_1646870436.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5116","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets Nike Air Force 1","25 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3600701_uploaded_image1_1646829694.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5117","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets homme","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3600637_uploaded_image2_1646827714.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5118","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3599343_uploaded_image1_1646751014.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5119","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Baskets homme","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3599335_uploaded_image1_1646750757.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5120","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures Timberland","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3599248_uploaded_image1_1646748506.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5121","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3598887_uploaded_image1_1646736220.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
"1751546262-5122","https://sn.coinafrique.com/categorie/chaussures-homme?page=59","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3597833_uploaded_image1_1646668488.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=58"
