web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751543907-94","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures et sacs - enfants","15 000CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_947507_uploaded_image1_1568567749.69.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-95","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Baskets Lacoste - enfant","15 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_919329_uploaded_image1_1567854794.2.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-96","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_919324_uploaded_image1_1567854655.1.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-97","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfants Zara","7 000CFA","Sénégal","https://images.coinafrique.com/thumb_905654_uploaded_image1_1567532748.81.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-98","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905461_uploaded_image1_1567528992.85.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-99","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905455_uploaded_image1_1567528936.77.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-100","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905452_uploaded_image1_1567528876.26.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-101","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905450_uploaded_image1_1567528833.56.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-102","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905446_uploaded_image1_1567528767.16.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-103","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905442_uploaded_image1_1567528724.67.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-104","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905439_uploaded_image1_1567528632.43.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-105","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905437_uploaded_image1_1567528599.94.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-106","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905432_uploaded_image1_1567528544.51.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-107","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905430_uploaded_image1_1567528509.05.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-108","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905429_uploaded_image1_1567528425.06.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-109","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905424_uploaded_image1_1567528377.1.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-110","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905422_uploaded_image1_1567528291.23.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-111","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures   enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905416_uploaded_image1_1567528250.24.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-112","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905412_uploaded_image1_1567528198.79.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-113","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905410_uploaded_image1_1567528155.93.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-114","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905406_uploaded_image1_1567528116.55.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-115","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905401_uploaded_image1_1567528046.76.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-116","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905399_uploaded_image1_1567528008.97.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-117","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905397_uploaded_image1_1567527975.86.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-118","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905394_uploaded_image1_1567527922.13.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-119","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905388_uploaded_image1_1567527880.73.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-120","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905385_uploaded_image1_1567527792.61.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-121","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures  enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905383_uploaded_image1_1567527755.2.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-122","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905378_uploaded_image1_1567527715.54.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-123","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905376_uploaded_image1_1567527683.78.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-124","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905373_uploaded_image1_1567527650.34.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-125","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905369_uploaded_image1_1567527617.39.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-126","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905367_uploaded_image1_1567527588.75.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-127","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905365_uploaded_image1_1567527559.02.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-128","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905363_uploaded_image1_1567527530.77.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-129","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905360_uploaded_image1_1567527475.22.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-130","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures pour enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_905353_uploaded_image1_1567527349.0.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-131","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Baskets","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_902727_uploaded_image1_1567471565.75.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-132","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures Enfants","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_902724_uploaded_image1_1567471369.88.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-133","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Chaussures enfants","10 000CFA","Sénégal","https://images.coinafrique.com/thumb_894314_uploaded_image1_1567188587.1.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543907-134","https://sn.coinafrique.com/categorie/chaussures-enfants?page=7","Claquettes enfant","8 000CFA","Sénégal","https://images.coinafrique.com/thumb_894267_uploaded_image1_1567187400.66.png","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6"
"1751543910-135","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420883_uploaded_image2_1594336964.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-136","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","2 200CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2420872_uploaded_image1_1594336760.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-137","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures bébé fille o-1 mois","3 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_2415033_uploaded_image1_1594235186.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-138","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2413078_uploaded_image1_1594213991.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-139","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2410519_uploaded_image1_1594168798.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-140","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfants","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2406863_uploaded_image1_1594125288.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-141","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2406856_uploaded_image1_1594125233.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-142","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","6 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2406756_uploaded_image1_1594124181.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-143","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394786_uploaded_image1_1593908865.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
"1751543910-144","https://sn.coinafrique.com/categorie/chaussures-enfants?page=6","Chaussures enfant","9 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2394785_uploaded_image1_1593908839.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=5"
